jurisdicción,sector,ámbito,departamento,código_de_departamento,localidad,código_de_localidad,cueanexo,nombre,domicilio,c._p.,teléfono,mail,nro
Santa Fe,Estatal,Rural,ROSARIO,82084,PIÑERO,82084033,820373503,ANEXO III - E.E.M.P.A. NRO 1303,RUTA NRO 14 KM18    UNIDAD PENAL NRO 11,S2119,- -,EEMPA8303_PINERO@SANTAFE.EDU.AR,1303
Santa Fe,Estatal,Urbano,SAN JERONIMO,82105,GALVEZ,82105014,820373600,E.E.M.P.A. NRO 1304,MENDOZA 1056 SAN JOSE ,S2252,03404 486006,eempa1304_galvez@santafe.edu.ar,1304
Santa Fe,Estatal,Urbano,SAN JERONIMO,82105,GALVEZ,82105014,820373601,EXTENSION AULICA E.E.M.P.A. NRO 1304,GRANADEROS DE SAN MARTIN S/N 1155  FUNDACION INTEGRAR CAAC-SEDRONAR,S2252,- -,eempa1304_galvez@santafe.edu.ar,1304
Santa Fe,Estatal,Urbano,CASTELLANOS,82021,MARIA JUANA,82021041,820374800,E.E. TÉCNICO PROFESIONAL NRO 380,MITRE 741  ,S2445,03406 471094,sec380_mariajuana@santafe.edu.ar,380
Santa Fe,Estatal,Rural,IRIONDO,82056,PUEBLO ANDINO,82056011,820374900,E.E.S. ORIENTADA NRO 386 DOCTOR JULIO ISIDRO MAIZTEGUI,SAN JUAN 925  ,S2215,03476 496411,sec386_puebloandino@santafe.edu.ar,386
Santa Fe,Estatal,Urbano,IRIONDO,82056,CAÑADA DE GOMEZ,82056005,820375000,E.E. TÉCNICO PROFESIONAL NRO 452,HIPOLITO YRIGOYEN 335  ,S2500,03471 422415,sec452_canadadegomez@santafe.edu.ar,452
Santa Fe,Estatal,Urbano,SAN MARTIN,82126,SAN JORGE,82126021,820375100,E.E. TÉCNICO PROFESIONAL NRO 475 INGENIERO FRANCISCO ZIMMERMANN,AVENIDA NOTTEBOHN 1513 CENTRO ,S2451,03406 440835,sec475_sanjorge@santafe.edu.ar,475
Santa Fe,Estatal,Urbano,CASTELLANOS,82021,SANTA CLARA DE SAGUIER,82021054,820375200,E.E.T. NRO 688 JOSE PEDRONI,SARGENTO CABRAL 158  ,S2405,03492 490106,tnf688_santaclaradesaguier@santafe.edu.ar,688
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820375300,E.E. TÉCNICO PROFESIONAL NRO 697 PREFECTO MARÍTIMO CARLOS MANSILLA,BUENOS AIRES 2768  ,S2000,0341 4728623,sec697_rosario@santafe.edu.ar,697
Santa Fe,Estatal,Urbano,CASTELLANOS,82021,RAFAELA,82021048,820375600,INSTITUTO SUPERIOR NRO 2  DOCTOR JOAQUIN GONZALEZ,MARIANO VERA 548 ILOLAY ,S2300,03492 432441,superior2_rafaela@santafe.edu.ar,2
Santa Fe,Estatal,Urbano,SAN JERONIMO,82105,CORONDA,82105009,820375700,INSTITUTO SUPERIOR NRO 6 DOCTOR LEOPOLDO CHIZZINI MELO,JOSE DE SAN MARTIN 1315  AULAS ANEXAS EN SAN MARTIN 1152,S2240,0342 4910921,superior6_coronda@santafe.edu.ar,6
Santa Fe,Estatal,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820375800,INSTITUTO SUPERIOR DE PROFESORADO NRO 8 ALMIRANTE GUILLERMO BROWN,25 DE MAYO 3762 MARIANO COMAS ,S3000,0342  4572905,superior8_santafe@santafe.edu.ar,8
Santa Fe,Estatal,Urbano,LAS COLONIAS,82070,ESPERANZA,82070011,820375801,ANEXO I - I.S.P. NRO 8 ALMIRANTE GUILLERMO BROWN,JANSSEN 2115  ,S3080,03496 430618,superior1008_esperanza@santafe.edu.ar,8
Santa Fe,Estatal,Urbano,SAN JERONIMO,82105,SAN GENARO,82105030,820376000,CENTRO EDUCACION AGROPECUARIA 5,SARMIENTO 1510  ,S2147,03401 493370/491059,CEA5_SANGENARO@SANTAFE.EDU.AR,5
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820376100,JARDIN DE INFANTES PART. INC. NRO 1207 DOCTORA SARA FAISAL,MORENO 2468 SUR ,S3000,0342 4592468,jardin1207_santafe@santafe.edu.ar,1207
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820376200,JARDIN DE INFANTES PART. INC. NRO 1215 CEFERINO NAMUNCURA,NEUQUEN 6644  ,S3000,0342 4883180,jardin1215_santafe@santafe.edu.ar,1215
Santa Fe,Privado,Urbano,ROSARIO,82084,ARROYO SECO,82084007,820376400,JARDIN DE INFANTES PART. INC. NRO 1340 NIÑO JESUS,MORENO 517 CENTRO ,S2128,03402 427099,jardin1340_arroyoseco@santafe.edu.ar,1340
Santa Fe,Privado,Urbano,CONSTITUCION,82028,VILLA CONSTITUCION,82028025,820376401,AULA RADIAL I - JARDIN DE INFANTES PART. INC. NRO 1340 SAN GABRIEL,BROWN Y 9 DE JULIO S/N  TALLERES ,S2919,03400 478623,jardin1340_arroyoseco@santafe.edu.ar,1340
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820376500,JARDIN DE INFANTES PART. INC. NRO 1368 MARIA INMACULADA,PEDRO DE VEGA 2347 MARIA SELVA ,S3000,0342 4696127,jardin1368_santafe@santafe.edu.ar,1368
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820376800,JARDIN DE INFANTES PART. INC. NRO 1424 PADRE CLARET,VIAMONTE 1561 DEL ABASTO ,S2000,0341 4812465,jardin1424_rosario@santafe.edu.ar,1424
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820376900,ESCUELA PART. INC. NRO 1027 LUISA MORA DE OLGUIN,HUMBERTO PRIMO 2401 LUDUEÑA NORTE ,S2000,0341 2230217,prim1027_rosario@santafe.edu.ar,1027
Santa Fe,Privado,Urbano,VERA,82133,LA GALLARETA,82133029,820377000,ESCUELA PART. INC. NRO 1137 LA CIGUEÑA,RUTA 37   PARAJE LA CIGUEÑA (FRENTE A ESTANCIA LA CIGüEÑA),S3057,03483 15449027,prim1137_margarita@santafe.edu.ar,1137
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820377200,ESCUELA PART. INC. NRO 1307 DOCTORA SARA FAISAL,25 DE MAYO 1866 CENTRO ,S3000,0342 4596707,prim1307_santafe@santafe.edu.ar,1307
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820377300,ESCUELA PART. INC. NRO 1390 LOS ARRAYANES,RIOBAMBA 1156 MACROCENTRO ,S2000,0341 4812208,PRIMPRI1390_ROSARIO@SANTAFE.EDU.AR,1390
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820377400,ESCUELA PART. INC. NRO 1413 MONSEÑOR ALFONSO DURAN,LOS NOGALES 2451 ALTOS DEL VALLE ESCUELA ORIGEN 1413 ALFONSO DURAN,S3000,0342 4695259,prim1413_santafe@santafe.edu.ar,1413
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820377500,ESCUELA PART. INC. NRO 1416 DOCTOR GILBERTO BELTRAMINO,VIÑAS 8300 LOYOLA SUR ,S3000,0342 4898363,prim1416_santafe@santafe.edu.ar,1416
Santa Fe,Privado,Urbano,GENERAL LOPEZ,82042,VENADO TUERTO,82042048,820377600,ESCUELA PART. INC. NRO 1418 AGROECOLOGICA ,RUTA NRO 33 KM 637   ,S2600,03462 420543,prim1418_venadotuerto@santafe.edu.ar,1418
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820377800,ESCUELA PART. INC. NRO 1420 COMUNIDAD EDUCATIVA LA PAZ,LA PAZ 5615 VILLA URQUIZA ,S2000,0341 4323660,prim1420_rosario@santafe.edu.ar,1420
Santa Fe,Privado,Urbano,ROSARIO,82084,VILLA GOBERNADOR GALVEZ,82084043,820377900,ESCUELA PART. INC. NRO 1425 NUESTRA SEÑORA DE LA PAZ,AVENIDA ARGENTINA 520 PUEBLO NUEVO ,S2124,0341 4921347,prim1425_villagdorgalvez@santafe.edu.ar,1425
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820378000,ESCUELA PART. INC. NRO 1427 SAN ISIDRO LABRADOR,BV SEGUI 6000 MODERNO ,S2000,0341 4316515,prim1427_rosario@santafe.edu.ar,1427
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820378100,ESCUELA PART. INC. NRO 1428 COLEGIO DEL SUR,REGIMIENTO 11 1123 TIRO SUIZO ,S2000,0341 4639735,prim1428_rosario@santafe.edu.ar,1428
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820378200,ESC. ESPEC. PART. INC. 1405 CENTRO DE FORMACION INTEGRAL,BUENOS AIRES 1069 CENTRO ,S2000,0341 4264301,especial1405_rosario@santafe.edu.ar,1405
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820378300,E.E.S. ORIENTADA PART. INC. NRO 3062 COLEGIO DEL SOL,AVENIDA FRANCIA 1049 CENTRO ,S2000,0341 4399479,sec3062_rosario@santafe.edu.ar,3062
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820378400,E.E.S. ORIENTADA PART. INC. NRO 3063 DOCTOR LUIS FEDERICO LELOIR,SALTA 2045  ,S2000,0341 4259782,sec3063_rosario@santafe.edu.ar,3063
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820378600,E.E.S. ORIENTADA PART. INC. NRO 3072 SANTO DOMINGO SAVIO,DON BOSCO 10 LUDUEÑA NORTE ,S2000,0341 4373748,sec3072_rosario@santafe.edu.ar,3072
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820378900,E.E.S. ORIENTADA PART. INC. NRO 3084 INSTITUTO ARQUIDIOCESANO SAN JOSÉ,ALFONSO DURAN 3649 ROMA ,S3000,0342 4554048,sec3084_santafe@santafe.edu.ar,3084
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820379000,E.E.S. ORIENTADA PART. INC. NRO 3087 SAN JOSÉ ADORATRICES,BOULEVARD GALVEZ 1978 CANDIOTI ,S3000,0342 4538271,sec3087_santafe@santafe.edu.ar,3087
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820379100,E.E.M.P.A. PART. INC. NRO 3041 PADRE BARBE,SALTA 2045 CENTRO ,S2000,0341 4450161,eempa3041_rosario@santafe.edu.ar,3041
Santa Fe,Privado,Rural,SAN CRISTOBAL,82091,AMBROSETTI,82091004,820379300,E.E.S. ORIENTADA Y FORMACIÓN PROFESIONAL PART. INC. NRO 2052 DOCTOR ALCIDES EDGARDO RIVERO,AVENIDA CENTENARIO 272  ,S2339,03491 492107,sec2052_ambrosetti@santafe.edu.ar,2052
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820379400,ESCUELA DE FORMACION PROFESIONAL PART. INC. NRO 2053 COLEGIO MAYOR UNIVERSITARIO,SAN JERONIMO 3328  ,S3000,0342 4534198,sec2053_santafe@santafe.edu.ar,2053
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820379403,AULA RADIAL III ESCUELA DE FORM. PROF. PART. INC. NRO 2053 - COLEGIO MAYOR UNIVERSITARIO,URUGUAY Y GABOTO   ,S3000,- -,sec32053_santafe@santafe.edu.ar,2053
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820379404,AULA RADIAL IV ESCUELA DE FORM. PROF. PART. INC. NRO 2053 - COLEGIO MAYOR UNIVERSITARIO,ITURRASPE Y ESTRADA   EDIFICIO NIDO DE LA MUNICIPLIDAD DE SANTA FE,S3000,- -,sec42053_santafe@santafe.edu.ar,2053
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820379405,AULA RADIAL V ESCUELA DE FORM. PROF. PART. INC. NRO 2053 - COLEGIO MAYOR UNIVERSITARIO,LEUMANN Y LARRECHEA 8900 LOYOLA ORGANIZACION LOS SIN TECHO,S3000,- -,sec52053_santafe@santafe.edu.ar,2053
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820379406,AULA RADIAL VI ESCUELA DE FORM. PROF. PART. INC. NRO 2053 - COLEGIO MAYOR UNIVERSITARIO,JUAN JOSE PASO Y PIETRANERA   CLUB ATLETICO COLON SE SANTA FE,S3000,- -,sec62053_santafe@santafe.edu.ar,2053
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820379407,AULA RADIAL VII ESCUELA DE FORM. PROF. PART. INC. NRO 2053 - COLEGIO MAYOR UNIVERSITARIO,MANZANA 7  ALTO VERDE ,S3000,- -,sec72053_santafe@santafe.edu.ar,2053
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820379408,AULA RADIAL VIII ESCUELA DE FORM. PROF. PART. INC. NRO 2053 - COLEGIO MAYOR UNIVERSITARIO,JUJUY Y ROQUE SAENZ PEÑA   ,S3000,- -,sec82053_santafe@santafe.edu.ar,2053
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820379409,AULA RADIAL IX ESCUELA DE FORM. PROF. PART. INC. NRO 2053 - COLEGIO MAYOR UNIVERSITARIO,SAN JUAN Y MATHEU   ,S3000,- -,sec92053_santafe@santafe.edu.ar,2053
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820379410,AULA RADIAL X ESCUELA DE FORM. PROF. PART. INC. NRO 2053 -COLEGIO MAYOR UNIVERSITARIO,3 DE FEBRERO Y HERMANOS MADEO   ,S3000,- -,sec102053_santafe@santafe.edu.ar,2053
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820379500,E.E. TÉCNICO PROFESIONAL Y SECUNDARIA ORIENTADA PART. INC. NRO 2058 7 DE MAYO,AVENIDA ANGEL PEÑALOZA 7216 SAN JOSE ,S3000,0342 4884725,sec2058_santafe@santafe.edu.ar,2058
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820379501,AULA RADIAL E.E.T.P. PART. INC. NRO 2058 BARRIO LOS HORNOS,SAN LORENZO 6047 LOS HORNOS CENTRO COMUNITARIO MOVIMIENTO SOLIDARIO,S3000,0342 4884725,sec12058_santafe@santafe.edu.ar,2058
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTO TOME,82063025,820379502,AULA RADIAL E.E.T.P. PART. INC. NRO 2058 MADRE TERESA DE CALCUTA,REPÚBLICA DE CHILE 2071  CÁRITAS,S3016,- -,sec22058_santotome@santafe.edu.ar,2058
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820379503,AULA RADIAL E.E.T.P. PART. INC. NRO 2058 VICENTE ZASPE,PASAJE PIVIDORI 2727 SANTA ROSA DE LIMA LA CASITA DE LOS CHICOS (PARROQUIA SANTA ROSA DE LIMA),S3000,- -,sec32058_santafe@santafe.edu.ar,2058
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820379504,AULA RADIAL E.E.T.P. PART. INC. NRO 2058 CEFERINO NAMUNCURÁ,1RO DE MAYO  2755  ATSA,S3000,- -,sec42058_santafe@santafe.edu.ar,2058
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820379505,AULA RADIAL E.E.T.P. PART. INC. NRO 2058 EVA PERÓN,SAN JOSÉ 7060  CAPILLA SAN JOSÉ - PARROQUIA DON BOSCO,S3000,- -,sec52058_santafe@santafe.edu.ar,2058
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820379508,AULA RADIAL E.E.T.P. PART. INC. NRO 2058 FRAY PEDRO ERRECART,1RO DE MAYO  2755  ATSA,S3000,- -,sec82058_santafe@santafe.edu.ar,2058
Santa Fe,Privado,Urbano,SAN LORENZO,82119,CARCARAÑA,82119003,820379600,E.E.S. ORIENTADA PART. INC. NRO 2064 NIÑO JESÚS DE PRAGA,SARMIENTO 1242 CENTRO ,S2138,0341 4941142,sec2064_carcarana@santafe.edu.ar,2064
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820379700,I.S.P.I. NRO  4005 SANTISIMO ROSARIO,AVDA. ARIJON 423 SALADILLO ,S2000,0341 2993567,superior4005_rosario@santafe.edu.ar,4005
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820380100,I.S.P.I. NRO 4048 DISEÑO GRAFICO,AVENIDA PELLEGRINI 1548  ,S2000,0341 4494955,superior4048_rosario@santafe.edu.ar,4048
Santa Fe,Privado,Urbano,SAN LORENZO,82119,CARCARAÑA,82119003,820380600,E.E.S. ORIENTADA PART. INC. NRO 8072 NIÑO JESÚS DE PRAGA,SARMIENTO 1242 CENTRO ,S2138,0341 4941142,sec8072_carcarana@santafe.edu.ar,8072
Santa Fe,Privado,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820381000,E.E.S. ORIENTADA PART. INC. NRO 8106 DON BOSCO,ESTANISLAO ZEBALLOS 3333 LOS HORNOS ,S3000,0342 4893453,sec8106_santafe@santafe.edu.ar,8106
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820381100,E.E. TÉCNICO PROFESIONAL PART. INC. NRO 8199 NUESTRA SEÑORA DE LA GUARDIA,AV URIBURU 1680 LA GUARDIA ,S2000,0341 4632084,sec8199_rosario@santafe.edu.ar,8199
Santa Fe,Privado,Rural,GENERAL OBLIGADO,82049,VICTOR MANUEL 2,82049070,820381200,E.E.S. ORIENTADA PART. INC. NRO 8221 E.F.A. LA SARITA,ZONA RURAL   ,S3563,03482 476030,sec8221_lasarita@santafe.edu.ar,8221
Santa Fe,Privado,Rural,SAN MARTIN,82126,CASAS,82126003,820381300,ESCUELA DE FORMACION PROFESIONAL PART. INC. NRO 8242 FRANCISCO BERTOLINO,   ZONA RURAL,S2148,0342 4591139,sec8242_casas@santafe.edu.ar,8242
Santa Fe,Privado,Urbano,CASEROS,82014,CASILDA,82014006,820381400,I.S.P.I. NRO 9203 CRUZ ROJA ARGENTINA,ESPAÑA 1983 MITREO ,S2170,03464 421103,superior9203_casilda@santafe.edu.ar,9203
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820381600,I.S.P.I. NRO 9009 SAN JUAN BAUTISTA DE LA SALLE,MENDOZA 444 MARTIN ,S2000,0341 4245631,msuperior9009_rosario@santafe.edu.ar,9009
Santa Fe,Privado,Urbano,GENERAL OBLIGADO,82049,VILLA OCAMPO,82049057,820381700,I.S.P.I. NRO 9094 GENERAL MANUEL OBLIGADO,25 DE MAYO 1530 CENTRO ,S3580,03482 466421,msuperior9094_villaocampo@santafe.edu.ar,9094
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820381800,I.S.P.I. NRO 9123 SAN BARTOLOME,TUCUMAN 1257 CENTRO ,S2000,0341 4219920,msuperior9123_rosario@santafe.edu.ar,9123
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820381900,I.S.P.I. NRO 9229 GENERAL JOSÉ DE SAN MARTÍN,SALTA 1436 CENTRO ,S2000,0341 4497095,msuperior9229_rosario@santafe.edu.ar; msec9229_rosario@santafe.edu.ar,9229
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820382000,I.S.P.I. NRO 9231 GARIBALDI,VIRASORO 1249  ,S2000,0341 4858888,msuperior9231_rosario@santafe.edu.ar,9231
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820382200,I.S.P.A. NRO 9250 LAPLACE DE CIENCIAS EN SISTEMAS,LAVALLE 575 LUIS AGOTE ,S2000,0341 4390444,msuperior9250_rosario@santafe.edu.ar,9250
Santa Fe,Privado,Urbano,ROSARIO,82084,ROSARIO,82084039,820382300,I.S.P.A. NRO 9253 CENTRO POPULAR DE EXPRESION Y COMUNICACION,PRESIDENTE ROCA 2418  ,S2000,0341 4814150,msuperior9253_rosario@santafe.edu.ar,9253
Santa Fe,Estatal,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820382500,ESCUELA PROVINCIAL DE ARTES VISUALES NRO 1 JUAN MANTOVANI,9 DE JULIO 1821 CENTRO ,S3000,0342 4572914/15,secart1_santafe@santafe.edu.ar,1
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820382600,ESC.PROV.DE ARTES VISUALES NRO 2 GENERAL MANUEL BELGRANO,LEANDRO NICEFORO ALEM 3084 GENERAL SAN MARTIN 4º PISO,S2000,0341 4728629,secart2_rosario@santafe.edu.ar,2
Santa Fe,Estatal,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820382800,CENTRO DE EDUCACION FISICA NRO 1 OSCAR MALVICINO,AVENIDA LOPEZ Y PLANES 3513 BARRANQUITAS ,S3000,0342 4572954,cef1_santafe@santafe.edu.ar,1
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820382900,CENTRO DE EDUCACION FISICA NRO 2 GENDARMERIA NACIONAL,AVENIDA OVIDIO LAGOS 2451 PARQUE ,S2000,0341 4725518,cef2_rosario@santafe.edu.ar,2
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820383000,CENTRO DE EDUCACION FISICA NRO 3,AVENIDA SOLANO LOPEZ S/N CENTRO CLUB GIMNASIA Y ESGRIMA,S2000,0341 4728166,cef3_rosario@santafe.edu.ar,3
Santa Fe,Estatal,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820383100,CENTRO DE EDUCACION FISICA NRO 4,ALMIRANTE BROWN 4811 7 JEFES ,S3000,0342 4577116,cef4_santafe@santafe.edu.ar,4
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820383200,CENTRO DE EDUCACION FISICA NRO 5 PROFESOR OSCAR GIANNONE,CHACABUCO 1397 MARTIN ,S2000,0341 4721369,cef5_rosario@santafe.edu.ar,5
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820383300,CENTRO DE EDUCACION FISICA NRO 6 PEDRO CANDIOTI,SAN LUIS 4471  CLUB SERVANDO BAYO,S2000,0341 4724538,cef6_rosario@santafe.edu.ar,6
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820383400,CENTRO DE EDUCACION FISICA NRO 7,SAAVEDRA 642 ZONA SUR ,S2000,0341 4729617,cef7_rosario@santafe.edu.ar,7
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820383500,CENTRO DE EDUCACION FISICA NRO 8,SANCHEZ DE THOMSON 300BIS SUR ,S2000,0341 4729671,cef8_rosario@santafe.edu.ar,8
Santa Fe,Estatal,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820383600,CENTRO DE EDUCACION FISICA NRO 10,JUAN DE GARAY 3845 SUR ,S3000,0342 4619910,cef10_santafe@santafe.edu.ar,10
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820383700,CENTRO DE EDUCACION FISICA NRO 11,MACIEL 1235 CASAS ,S2000,0341 4532702,cef11_rosario@santafe.edu.ar,11
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820383800,CENTRO DE EDUCACION FISICA NRO 12 GUILLERMO ANSELMO,IRIONDO 375 DR. LUIS AGOTE ,S2000,0341 4724537,cef12_rosario@santafe.edu.ar,12
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820383900,CENTRO DE EDUCACION FISICA NRO 13,IBARLUCEA BIS 350  ,S2000,0341 4369808,cef13_rosario@santafe.edu.ar,13
Santa Fe,Estatal,Urbano,SAN LORENZO,82119,SAN LORENZO,82119017,820384000,CENTRO DE EDUCACION FISICA NRO 14,AVENIDA SAN MARTIN 2594  ,S2200,03476 435481,cef14_sanlorenzo@santafe.edu.ar,14
Santa Fe,Estatal,Urbano,ROSARIO,82084,ROSARIO,82084039,820384100,CENTRO DE EDUCACION FISICA NRO 15,NESTOR FERRAZA 2961 ACINDAR A LA ALTURA DE OVIDIO LAGOS 4250,S2000,0341 4729606,cef15_rosario@santafe.edu.ar,15
Santa Fe,Estatal,Urbano,IRIONDO,82056,CAÑADA DE GOMEZ,82056005,820384200,CENTRO DE EDUCACION FISICA NRO 16 DOCTOR FELIX PAGANI,BALLESTEROS 907 CENTRO ,S2500,03471 425052,cef16_canadadegomez@santafe.edu.ar,16
Santa Fe,Estatal,Urbano,LAS COLONIAS,82070,ESPERANZA,82070011,820384300,CENTRO DE EDUCACION FISICA NRO 17,AV LOS COLONIZADORES 1190 VECINAL ESTE ,S3080,03496 421398,cef17_esperanza@santafe.edu.ar,17
Santa Fe,Estatal,Urbano,GENERAL LOPEZ,82042,RUFINO,82042037,820384400,CENTRO DE EDUCACION FISICA NRO 18,SAAVEDRA 250  SAAVEDRA Y COLON,S6100,03382 420025,cef18_rufino@santafe.edu.ar,18
Santa Fe,Estatal,Urbano,SAN MARTIN,82126,SAN JORGE,82126021,820384500,CENTRO DE EDUCACION FISICA NRO 21,AVENIDA SAN MARTIN 399  ,S2451,03406 444524,cef21_sanjorge@santafe.edu.ar,21
Santa Fe,Estatal,Urbano,SAN JERONIMO,82105,CORONDA,82105009,820384600,CENTRO DE EDUCACION FISICA NRO 22 MARTÍN RODRÍGUEZ GALISTEO,ALBERDI 1200 NORTE ,S2240,0342 4911659,cef22_coronda@santafe.edu.ar,22
Santa Fe,Estatal,Urbano,SAN JUSTO,82112,SAN JUSTO,82112042,820384700,CENTRO DE EDUCACION FISICA NRO 23,PEDRO GAGGERO 2249 R.COLOMBO ,S3040,03498 428098,cef23_sanjusto@santafe.edu.ar,23
Santa Fe,Estatal,Urbano,9 DE JULIO,82077,TOSTADO,82077020,820384800,CENTRO DE EDUCACION FISICA NRO 25,5 DE NOVIEMBRE Y LOS ANDES S/N CENTRO ,S3060,03491 472298,cef25_tostado@santafe.edu.ar,25
Santa Fe,Estatal,Urbano,CASTELLANOS,82021,SUNCHALES,82021056,820384900,CENTRO DE EDUCACION FISICA NRO 27,GÜEMES 251  ,S2322,03493 427121*8471,cef27_sunchales@santafe.edu.ar,27
Santa Fe,Estatal,Urbano,GARAY,82035,HELVECIA,82035007,820385000,CENTRO DE EDUCACION FISICA NRO 28,PRESIDENTE B RIVADAVIA 545  ,S3003,03405 470253,cef28_helvecia@santafe.edu.ar,28
Santa Fe,Estatal,Urbano,LA CAPITAL,82063,SANTA FE,82063024,820385100,CENTRO DE EDUCACION FISICA NRO 29 ROBERTO TORRES GUANATEY,LAS HERAS 6900  ,S3000,0342 4579020/22,cef29_santafe@santafe.edu.ar,29
Santa Fe,Estatal,Urbano,LA CAPITAL,82063,LAGUNA PAIVA,82063011,820385200,CENTRO DE EDUCACION FISICA NRO 30 LICENCIADA JAQUELINA ROSSI,MAIPU 2070 CENTRO PLANTA ALTA,S3020,0342 4578968,cef30_lagunapaiva@santafe.edu.ar,30
Santa Fe,Estatal,Urbano,CASEROS,82014,CASILDA,82014006,820385300,CENTRO DE EDUCACION FISICA NRO 32 BRIGADIER ESTANISLAO LOPE,SAN LUIS 1847 GRANANDEROS A CABALLO ,S2170,03464 429045,cef32_casilda@santafe.edu.ar,32
Santa Fe,Estatal,Urbano,LA CAPITAL,82063,SANTO TOME,82063025,820385400,CENTRO DE EDUCACION FISICA NRO 33 GLADYS ERBETTA,HIPOLITO IRIGOYEN 3382 LOYOLA ,S3016,0342 4577970,cef33_santotome@santafe.edu.ar,33
